stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_city
STSAUV,,"St Sauveur",,  49.503391,   0.207197,,,1,,Gonfreville l'Orcher
SURCOU,,"Surcouf",,  49.516858,   0.069270,,,1,,Sainte-Adresse
SVINCE,,"St Vincent",,  49.495583,   0.097559,,,1,,Le Havre
TGAUTI,,"T. Gautier",,  49.515120,   0.091363,,,1,,Le Havre
THIERS,,"Pl. Thiers",,  49.496693,   0.110078,,,1,,Le Havre
THOREZ,,"M. Thorez",,  49.512540,   0.236499,,,1,,Gonfreville l'Orcher
TOURNE,,"Tourneville",,  49.503799,   0.126290,,,1,,Le Havre
TURGAU,,"Turgauville",,  49.505614,   0.238177,,,1,,Gonfreville l'Orcher
UNIVER,,"Université",,  49.496712,   0.128109,,,1,,Le Havre
VALADR,,"Valadry",,  49.557423,   0.212017,,,1,,Montivilliers
VALSOL,,"Val Soleil",,  49.506656,   0.119621,,,1,,Le Havre
VATINE,,"P. Vatine",,  49.489997,   0.126173,,,1,,Le Havre
VBEREU,,"Vallée Bereult",,  49.494281,   0.153472,,,1,,Le Havre
VELODR,,"Vélodrome",,  49.502367,   0.175368,,,1,,Le Havre
VERDI,,"G. Verdi",,  49.524902,   0.123785,,,1,,Le Havre
VERDUN,,"Verdun",,  49.501739,   0.153968,,,1,,Le Havre
VERONE,,"P. Véronèse",,  49.514912,   0.114391,,,1,,Le Havre
VETILL,,"Vétillard",,  49.478327,   0.141383,,,1,,Le Havre
VFAIEN,,"Faiencerie",,  49.515762,   0.185829,,,1,,Harfleur
VIVIAN,,"R. Viviani",,  49.490147,   0.157911,,,1,,Le Havre
VORNIE,,"Vornier",,  49.507332,   0.123110,,,1,,Le Havre
VXCOLO,,"Pl. Colombier",,  49.503900,   0.233666,,,1,,Gonfreville l'Orcher
WILSNM,,"Pdt Wilson",,  49.537590,   0.177924,,,1,,Montivilliers
BFOSSE,,"Bigne à Fosse",,  49.529829,   0.115648,,,1,,Le Havre
CMONET,,"Lycée C. Monet",,  49.500983,   0.110650,,,1,,Le Havre
HCORNE,,"Hameau des Corneilles",,  49.531696,   0.113807,,,1,,Le Havre
LJPREV,,"Lycée J. Prévost",,  49.546887,   0.180805,,,1,,Montivilliers
LSTJOS,,"Institution St Joseph",,  49.500253,   0.104708,,,1,,Le Havre
PSMDME,,"Pissotière à Madame",,  49.496266,   0.253542,,,1,,Gonfreville l'Orcher
REIMS,,"Reims",,  49.512765,   0.125503,,,1,,Le Havre
SBERNH,,"S. Bernhardt",,  49.511878,   0.122341,,,1,,Le Havre
SPORTS,,"Rue des Sports",,  49.520484,   0.129829,,,1,,Le Havre
BARRIC,,"Barricades",,  49.526380,   0.243267,,,1,,Gainneville
CFABEL,,"CFA Belle Etoile",,  49.555958,   0.174616,,,1,,Montivilliers
CMONOD,,"Collège J. Monod",,  49.492810,   0.155646,,,1,,Le Havre
GCOURD,,"Collège G. Courbet",,  49.506794,   0.232678,,,1,,Gonfreville l'Orcher
HRMEHL,,"H. Mehl",,  49.502645,   0.202109,,,1,,Harfleur
PELLET,,"Cité Pelletier",,  49.523925,   0.229337,,,1,,Gonfreville l'Orcher
PONT8,,"Pont 8",,  49.499670,   0.201571,,,1,,Gonfreville l'Orcher
480BJD,,"J. Durand",,  49.497727,   0.183999,,,1,,Le Havre
5BALLE,,"Les Cinq Balles",,  49.620347,   0.162241,,,1,,Heuqueville
ANEGMA,,"La Grande Mare",,  49.641048,   0.240713,,,1,,Anglesqueville l'Esneval
AUBCEN,,"Saint Aubin Centre",,  49.524611,   0.325333,,,1,,Saint-Aubin-Routot
BECBOU,,"Le Bourg",,  49.602474,   0.212402,,,1,,Saint-Martin-du-Bec
BLEUET,,"Rond Point des Bleuets",,  49.554605,   0.329871,,,1,,Epretot
BOSQUE,,"Le Bosquet",,  49.586004,   0.210524,,,1,,Rolleville
BOTTE,,"La Botte",,  49.521862,   0.315187,,,1,,Epretot
CAFBLA,,"Café Blanc",,  49.577433,   0.121550,,,1,,Octeville-sur-Mer
CCSTRO,,"Ctre Commercial",,  49.528114,   0.343154,,,1,,Saint-Romain-de-Colbosc
CPENIT,,"Centre Pénitentiaire",,  49.519348,   0.281791,,,1,,Saint-Aubin-Routot
CRIEGL,,"Église",,  49.644329,   0.265329,,,1,,Criquetot l'Esneval
CRIPIS,,"Piscine des Falaises",,  49.643308,   0.261812,,,1,,Criquetot l'Esneval
ENSM,,"ENSM",,  49.488654,   0.121366,,,1,,Le Havre
ETRCGV,,"Camping Le Grandval",,  49.700485,   0.215456,,,1,,Etretat
ETRGAR,,"Etretat Gare",,  49.708898,   0.214499,,,1,,Etretat
ETRGRA,,"Le Grandval",,  49.704895,   0.209016,,,1,,Etretat
ETRMAI,,"Etretat Mairie",,  49.707165,   0.205789,,,1,,Etretat
FERMIE,,"La Fermière",,  49.594547,   0.134189,,,1,,Cauville sur Mer
GAQUEU,,"Queue du Gril",,  49.518857,   0.273019,,,1,,Gainneville
GONFAI,,"Faidherbe",,  49.639047,   0.224250,,,1,,Gonneville-la-Mallet
HEUHUB,,"St Hubert",,  49.615870,   0.156624,,,1,,Heuqueville
JOUFOR,,"La Forge",,  49.639065,   0.185570,,,1,,Saint-Jouin-Bruneval
JOUIRI,,"Les Iris",,  49.629009,   0.158198,,,1,,Saint-Jouin-Bruneval
JOUMAI,,"Mairie",,  49.641349,   0.164088,,,1,,Saint-Jouin-Bruneval
LABRIE,,"La Brière",,  49.566221,   0.117672,,,1,,Octeville-sur-Mer
LEBEC,,"Le Bec",,  49.594644,   0.208810,,,1,,Notre-Dame-du-Bec
LGDHAM,,"Camping Grand Hameau",,  49.631500,   0.160424,,,1,,Saint-Jouin-Bruneval
LINERI,,"Rolleville La Linerie",,  49.577878,   0.215408,,,1,,Rolleville
MAGROS,,"Marché de Gros",,  49.493439,   0.172076,,,1,,Le Havre
MOLVEY,,"Moulin du Vey",,  49.589488,   0.208872,,,1,,Notre-Dame-du-Bec
NEWYOR,,"NEW YORK",,  49.484104,   0.117743,,,1,,Le Havre
ORMERI,,"L'Ormerie",,  49.570998,   0.220142,,,1,,Epouville
P3798,,"Port 3798 - Siemens Gamesa",,  49.479273,   0.132654,,,1,,Le Havre
P4039,,"Port 4039 - Safran",,  49.497263,   0.202623,,,1,,Gonfreville l'Orcher
P4503,,"Port 4503 - Chevron",,  49.494144,   0.216314,,,1,,Gonfreville l'Orcher
P4545,,"Port 4545 - Parc des Falaises",,  49.497268,   0.211408,,,1,,Gonfreville l'Orcher
P4599,,"Port 4599 - Total Raffinage",,  49.486175,   0.224064,,,1,,Gonfreville l'Orcher
P4863C,,"Port 4863 - Total TRTG",,  49.484531,   0.261343,,,1,,Rogerville
P5106,,"Port 5106 - Renault Usine",,  49.477839,   0.289346,,,1,,Sandouville
P5162,,"Port 5162 - Synthomer",,  49.482050,   0.281730,,,1,,Oudalle
P5171,,"Port 5171 - Total Fluides",,  49.487002,   0.279186,,,1,,Oudalle
P5175,,"Port 5175 - Lubrizol",,  49.488107,   0.271817,,,1,,Oudalle
PIEBOI,,"Le bois",,  49.679211,   0.237566,,,1,,Pierrefiques
PIETOU,,"La Tourniole",,  49.688344,   0.223453,,,1,,Pierrefiques
PONT7,,"Pont 7",,  49.495231,   0.177311,,,1,,Le Havre
POTMAI,,"Mairie",,  49.671800,   0.189281,,,1,,La Poterie - Cap d'Antifer
RINDES,,"Route des Indes",,  49.605309,   0.220088,,,1,,Saint-Martin-du-Bec
ROLMAI,,"Mairie",,  49.581925,   0.212048,,,1,,Rolleville
ROMECO,,"Parc Eco Normandie",,  49.521452,   0.347816,,,1,,Saint-Romain-de-Colbosc
ROMHOP,,"Hôpital",,  49.523944,   0.363107,,,1,,Saint-Romain-de-Colbosc
ROMTEM,,"Le Temple",,  49.527990,   0.359667,,,1,,Saint-Romain-de-Colbosc
STHUBE,,"St Hubert",,  49.562380,   0.218375,,,1,,Epouville
STRSIF,,"A. Siegfried",,  49.533150,   0.353828,,,1,,Saint-Romain-de-Colbosc
TERREU,,"Le Terreux",,  49.605783,   0.148801,,,1,,Cauville sur Mer
TILBOC,,"Bocage",,  49.689374,   0.205325,,,1,,Le Tilleul
TILEGL,,"Église",,  49.683141,   0.202264,,,1,,Le Tilleul
TILMON,,"La Moyennerie",,  49.677013,   0.197730,,,1,,Le Tilleul
TURFOR,,"La Forge",,  49.608387,   0.228744,,,1,,Turretot
VALMY,,"Valmy",,  49.488193,   0.144319,,,1,,Le Havre
VILMAI,,"Villainville - Mairie-École",,  49.660941,   0.242439,,,1,,Villainville
ATRIUM,,"Atrium",,  49.515965,   0.170515,,,1,,Le Havre
CURIE,,"Curie",,  49.509241,   0.157401,,,1,,Le Havre
PVERLA,,"Verlaine",,  49.509364,   0.163744,,,1,,Le Havre
QUENEA,,"Queneau",,  49.525900,   0.115543,,,1,,Le Havre
SCOEUR,,"Sacré Coeur",,  49.515493,   0.121308,,,1,,Le Havre
STROCH,,"St Roch",,  49.493453,   0.101432,,,1,,Le Havre
